fid1	Id1	fid2	Id2	ibd
tsk_37	tsk_37	tsk_499	tsk_499	0.04653417773892385
tsk_37	tsk_37	tsk_504	tsk_504	0.08609333395618256
tsk_37	tsk_37	tsk_505	tsk_505	0.04363459215610381
tsk_37	tsk_37	tsk_508	tsk_508	0.19524855020720858
tsk_37	tsk_37	tsk_525	tsk_525	0.04710742147094742
tsk_37	tsk_37	tsk_528	tsk_528	0.18750208543266889
tsk_37	tsk_37	tsk_559	tsk_559	0.07464781213087841
tsk_37	tsk_37	tsk_573	tsk_573	0.0901540884490387
tsk_37	tsk_37	tsk_578	tsk_578	0.042004951651329
tsk_37	tsk_37	tsk_597	tsk_597	0.036701612957043425
tsk_37	tsk_37	tsk_599	tsk_599	0.06072913399488819
tsk_37	tsk_37	tsk_600	tsk_600	0.045893532823041865
tsk_37	tsk_37	tsk_611	tsk_611	0.05112346428738263
tsk_37	tsk_37	tsk_614	tsk_614	0.04653417773892385
tsk_37	tsk_37	tsk_616	tsk_616	0.07464781213087841
tsk_37	tsk_37	tsk_621	tsk_621	0.03383873098919579
tsk_37	tsk_37	tsk_655	tsk_655	0.042004951651329
tsk_37	tsk_37	tsk_662	tsk_662	0.0768066520297099
tsk_37	tsk_37	tsk_672	tsk_672	0.042004951651329
tsk_37	tsk_37	tsk_677	tsk_677	0.04363459215610381
tsk_37	tsk_37	tsk_681	tsk_681	0.045052686370946754
tsk_37	tsk_37	tsk_685	tsk_685	0.04710742147094742
tsk_37	tsk_37	tsk_703	tsk_703	0.12584334897129779
tsk_37	tsk_37	tsk_734	tsk_734	0.04653417773892385
tsk_37	tsk_37	tsk_740	tsk_740	0.04363459215610381
tsk_37	tsk_37	tsk_742	tsk_742	0.07464781213087841
tsk_37	tsk_37	tsk_745	tsk_745	0.11976723234722954
tsk_37	tsk_37	tsk_769	tsk_769	0.08125846685663568
tsk_37	tsk_37	tsk_771	tsk_771	0.04710742147094742
tsk_37	tsk_37	tsk_793	tsk_793	0.08566557000714052
tsk_37	tsk_37	tsk_829	tsk_829	0.07464781213087841
tsk_37	tsk_37	tsk_838	tsk_838	0.03675900406409119
tsk_37	tsk_37	tsk_855	tsk_855	0.07464781213087841
tsk_37	tsk_37	tsk_867	tsk_867	0.12801420096230204
tsk_37	tsk_37	tsk_876	tsk_876	0.045052686370946754
tsk_37	tsk_37	tsk_885	tsk_885	0.07464781213087841
tsk_37	tsk_37	tsk_900	tsk_900	0.06691869815614385
tsk_37	tsk_37	tsk_921	tsk_921	0.2789694959592657
tsk_37	tsk_37	tsk_932	tsk_932	0.11528605462832585
tsk_37	tsk_37	tsk_937	tsk_937	0.06987567484601165
tsk_37	tsk_37	tsk_947	tsk_947	0.04363459215610381
tsk_37	tsk_37	tsk_965	tsk_965	0.41031037911497575
tsk_37	tsk_37	tsk_997	tsk_997	0.06987567484601165
tsk_37	tsk_37	tsk_999	tsk_999	0.06987567484601165
tsk_38	tsk_38	tsk_41	tsk_41	0.03971998478468325
tsk_38	tsk_38	tsk_57	tsk_57	0.052494177471988465
tsk_38	tsk_38	tsk_64	tsk_64	0.08951411087161075
tsk_38	tsk_38	tsk_132	tsk_132	0.03971998478468325
tsk_38	tsk_38	tsk_136	tsk_136	0.11443586543787412
tsk_38	tsk_38	tsk_145	tsk_145	0.07649633964857958
tsk_38	tsk_38	tsk_147	tsk_147	0.06964677775627465
tsk_38	tsk_38	tsk_160	tsk_160	0.13635593163784876
tsk_38	tsk_38	tsk_185	tsk_185	0.09459856255296999
tsk_38	tsk_38	tsk_187	tsk_187	0.12880766638416005
tsk_38	tsk_38	tsk_190	tsk_190	0.060119853986346256
tsk_38	tsk_38	tsk_191	tsk_191	0.18449372368183972
tsk_38	tsk_38	tsk_193	tsk_193	0.060119853986346256
tsk_38	tsk_38	tsk_202	tsk_202	0.05284386282190739
tsk_38	tsk_38	tsk_220	tsk_220	0.060119853986346256
tsk_38	tsk_38	tsk_258	tsk_258	0.038109029756621664
tsk_38	tsk_38	tsk_276	tsk_276	0.11653130818357146
tsk_38	tsk_38	tsk_277	tsk_277	0.04480176711222631
tsk_38	tsk_38	tsk_280	tsk_280	0.048839164759190916
tsk_38	tsk_38	tsk_285	tsk_285	0.03824116277052233
tsk_38	tsk_38	tsk_296	tsk_296	0.21740552155836876
tsk_38	tsk_38	tsk_311	tsk_311	0.2453816842287903
tsk_38	tsk_38	tsk_327	tsk_327	0.060119853986346256
tsk_38	tsk_38	tsk_340	tsk_340	0.05584822054201229
tsk_38	tsk_38	tsk_354	tsk_354	0.042963917009789854
tsk_38	tsk_38	tsk_358	tsk_358	0.11894106734112339
tsk_38	tsk_38	tsk_379	tsk_379	0.13635593163784876
tsk_38	tsk_38	tsk_385	tsk_385	0.0861380456326035
tsk_38	tsk_38	tsk_387	tsk_387	0.10196731376252094
tsk_38	tsk_38	tsk_398	tsk_398	0.08400189524120949
tsk_38	tsk_38	tsk_402	tsk_402	0.17779898431087293
tsk_38	tsk_38	tsk_405	tsk_405	0.08951411087161075
tsk_38	tsk_38	tsk_415	tsk_415	0.04237999586250159
tsk_38	tsk_38	tsk_430	tsk_430	0.07415264699797797
tsk_38	tsk_38	tsk_442	tsk_442	0.03824116277052233
tsk_38	tsk_38	tsk_466	tsk_466	0.13113601025031865
tsk_38	tsk_38	tsk_469	tsk_469	0.05284386282190739
tsk_38	tsk_38	tsk_490	tsk_490	0.11894106734112339
tsk_38	tsk_38	tsk_500	tsk_500	0.06964677775627465
tsk_38	tsk_38	tsk_510	tsk_510	0.08951411087161075
tsk_38	tsk_38	tsk_540	tsk_540	0.03971998478468325
tsk_38	tsk_38	tsk_553	tsk_553	0.18449372368183972
tsk_38	tsk_38	tsk_554	tsk_554	0.09459856255296999
tsk_38	tsk_38	tsk_555	tsk_555	0.14015775881053594
tsk_38	tsk_38	tsk_566	tsk_566	0.05584822054201229
tsk_38	tsk_38	tsk_606	tsk_606	0.11653130818357146
tsk_38	tsk_38	tsk_626	tsk_626	0.05850823161983063
tsk_38	tsk_38	tsk_646	tsk_646	0.038109029756621664
tsk_38	tsk_38	tsk_672	tsk_672	0.03971998478468325
tsk_38	tsk_38	tsk_704	tsk_704	0.04480176711222631
tsk_38	tsk_38	tsk_748	tsk_748	0.060119853986346256
tsk_38	tsk_38	tsk_758	tsk_758	0.038109029756621664
tsk_38	tsk_38	tsk_760	tsk_760	0.5629346875855027
tsk_38	tsk_38	tsk_764	tsk_764	0.13635593163784876
tsk_38	tsk_38	tsk_783	tsk_783	0.13635593163784876
tsk_38	tsk_38	tsk_794	tsk_794	0.060119853986346256
tsk_38	tsk_38	tsk_840	tsk_840	0.11653130818357146
tsk_38	tsk_38	tsk_855	tsk_855	0.13635593163784876
tsk_38	tsk_38	tsk_857	tsk_857	0.06964677775627465
tsk_38	tsk_38	tsk_884	tsk_884	0.09459856255296999
tsk_38	tsk_38	tsk_902	tsk_902	0.060119853986346256
tsk_38	tsk_38	tsk_921	tsk_921	0.04237999586250159
tsk_38	tsk_38	tsk_923	tsk_923	0.050839178105959996
tsk_38	tsk_38	tsk_928	tsk_928	0.060119853986346256
tsk_38	tsk_38	tsk_938	tsk_938	0.08951411087161075
tsk_38	tsk_38	tsk_949	tsk_949	0.13635593163784876
tsk_38	tsk_38	tsk_974	tsk_974	0.11894106734112339
tsk_38	tsk_38	tsk_991	tsk_991	0.048004991691636245
tsk_38	tsk_38	tsk_998	tsk_998	0.04148442765717489
tsk_39	tsk_39	tsk_40	tsk_40	0.07927113294049343
tsk_39	tsk_39	tsk_46	tsk_46	0.04557721439582513
tsk_39	tsk_39	tsk_48	tsk_48	0.06689667598716041
tsk_39	tsk_39	tsk_69	tsk_69	0.054957323705863904
tsk_39	tsk_39	tsk_76	tsk_76	0.06178619810609347
tsk_39	tsk_39	tsk_88	tsk_88	0.04714746177819004
tsk_39	tsk_39	tsk_94	tsk_94	0.055400436439348943
tsk_39	tsk_39	tsk_99	tsk_99	0.04710742147094742
tsk_39	tsk_39	tsk_117	tsk_117	0.1840279214409172
tsk_39	tsk_39	tsk_119	tsk_119	0.03966192633918144
tsk_39	tsk_39	tsk_125	tsk_125	0.04125219387516767
tsk_39	tsk_39	tsk_157	tsk_157	0.03726551395071038
tsk_39	tsk_39	tsk_166	tsk_166	0.0652683701592937
tsk_39	tsk_39	tsk_167	tsk_167	0.04363459215610381
tsk_39	tsk_39	tsk_185	tsk_185	0.03836929175369872
tsk_39	tsk_39	tsk_188	tsk_188	0.06689667598716041
tsk_39	tsk_39	tsk_189	tsk_189	0.049133461017424204
tsk_39	tsk_39	tsk_200	tsk_200	0.05476846692336953
tsk_39	tsk_39	tsk_202	tsk_202	0.061239647912231646
tsk_39	tsk_39	tsk_208	tsk_208	0.06729240769040834
tsk_39	tsk_39	tsk_213	tsk_213	0.06162670421557701
tsk_39	tsk_39	tsk_220	tsk_220	0.06178619810609347
tsk_39	tsk_39	tsk_232	tsk_232	0.07233214769534665
tsk_39	tsk_39	tsk_240	tsk_240	0.1051204879578776
tsk_39	tsk_39	tsk_260	tsk_260	0.1644415378147335
tsk_39	tsk_39	tsk_278	tsk_278	0.07927113294049343
tsk_39	tsk_39	tsk_279	tsk_279	0.09004597961948362
tsk_39	tsk_39	tsk_282	tsk_282	0.07927113294049343
tsk_39	tsk_39	tsk_288	tsk_288	0.04557721439582513
tsk_39	tsk_39	tsk_298	tsk_298	0.04287048962622373
tsk_39	tsk_39	tsk_303	tsk_303	0.1051204879578776
tsk_39	tsk_39	tsk_322	tsk_322	0.04287048962622373
tsk_39	tsk_39	tsk_331	tsk_331	0.1051204879578776
tsk_39	tsk_39	tsk_332	tsk_332	0.06178619810609347
tsk_39	tsk_39	tsk_334	tsk_334	0.06689667598716041
tsk_39	tsk_39	tsk_342	tsk_342	0.04287048962622373
tsk_39	tsk_39	tsk_356	tsk_356	0.1051204879578776
tsk_39	tsk_39	tsk_372	tsk_372	0.06451761439849449
tsk_39	tsk_39	tsk_386	tsk_386	0.1840279214409172
tsk_39	tsk_39	tsk_405	tsk_405	0.09779377907093141
tsk_39	tsk_39	tsk_419	tsk_419	0.05802374390219488
tsk_39	tsk_39	tsk_452	tsk_452	0.07638222477293809
tsk_39	tsk_39	tsk_460	tsk_460	0.06178619810609347
tsk_39	tsk_39	tsk_461	tsk_461	0.0652683701592937
tsk_39	tsk_39	tsk_463	tsk_463	0.033766658436159065
tsk_39	tsk_39	tsk_478	tsk_478	0.10536339915514951
tsk_39	tsk_39	tsk_479	tsk_479	0.05869308437160074
tsk_39	tsk_39	tsk_490	tsk_490	0.12123804629994195
tsk_39	tsk_39	tsk_514	tsk_514	0.06416125566403513
tsk_39	tsk_39	tsk_515	tsk_515	0.0652683701592937
tsk_39	tsk_39	tsk_525	tsk_525	0.06345988294883516
tsk_39	tsk_39	tsk_541	tsk_541	0.05140174442271887
tsk_39	tsk_39	tsk_563	tsk_563	0.10188322911731143
tsk_39	tsk_39	tsk_579	tsk_579	0.06689667598716041
tsk_39	tsk_39	tsk_590	tsk_590	0.10536339915514951
tsk_39	tsk_39	tsk_608	tsk_608	0.03966192633918144
tsk_39	tsk_39	tsk_609	tsk_609	0.04430326528705564
tsk_39	tsk_39	tsk_631	tsk_631	0.03977670855327697
tsk_39	tsk_39	tsk_634	tsk_634	0.06162670421557701
tsk_39	tsk_39	tsk_646	tsk_646	0.039987587504754785
tsk_39	tsk_39	tsk_662	tsk_662	0.04287048962622373
tsk_39	tsk_39	tsk_673	tsk_673	0.10536339915514951
tsk_39	tsk_39	tsk_677	tsk_677	0.04125219387516767
tsk_39	tsk_39	tsk_679	tsk_679	0.08207128509366095
tsk_39	tsk_39	tsk_680	tsk_680	0.07237085332568119
tsk_39	tsk_39	tsk_681	tsk_681	0.04430326528705564
tsk_39	tsk_39	tsk_685	tsk_685	0.0692844129757289
tsk_39	tsk_39	tsk_710	tsk_710	0.05140174442271887
tsk_39	tsk_39	tsk_712	tsk_712	0.07927113294049343
tsk_39	tsk_39	tsk_713	tsk_713	0.04653417773892385
tsk_39	tsk_39	tsk_716	tsk_716	0.06162670421557701
tsk_39	tsk_39	tsk_735	tsk_735	0.043281570113914675
tsk_39	tsk_39	tsk_740	tsk_740	0.07927113294049343
tsk_39	tsk_39	tsk_745	tsk_745	0.03764389485415318
tsk_39	tsk_39	tsk_771	tsk_771	0.06345988294883516
tsk_39	tsk_39	tsk_773	tsk_773	0.04287048962622373
tsk_39	tsk_39	tsk_777	tsk_777	0.07237085332568119
tsk_39	tsk_39	tsk_780	tsk_780	0.06178619810609347
tsk_39	tsk_39	tsk_784	tsk_784	0.0652683701592937
tsk_39	tsk_39	tsk_799	tsk_799	0.06451761439849449
tsk_39	tsk_39	tsk_802	tsk_802	0.11218359815547652
tsk_39	tsk_39	tsk_811	tsk_811	0.06162670421557701
tsk_39	tsk_39	tsk_814	tsk_814	0.03971998478468325
tsk_39	tsk_39	tsk_818	tsk_818	0.10536339915514951
tsk_39	tsk_39	tsk_829	tsk_829	0.05476846692336953
tsk_39	tsk_39	tsk_851	tsk_851	0.06162670421557701
tsk_39	tsk_39	tsk_854	tsk_854	0.0798336992572523
tsk_39	tsk_39	tsk_864	tsk_864	0.06162670421557701
tsk_39	tsk_39	tsk_866	tsk_866	0.0492996282924811
tsk_39	tsk_39	tsk_870	tsk_870	0.04287048962622373
tsk_39	tsk_39	tsk_907	tsk_907	0.05363999759758156
tsk_39	tsk_39	tsk_914	tsk_914	0.08665122890376312
tsk_39	tsk_39	tsk_928	tsk_928	0.03977670855327697
tsk_39	tsk_39	tsk_931	tsk_931	0.06162670421557701
tsk_39	tsk_39	tsk_935	tsk_935	0.05048148469459256
tsk_39	tsk_39	tsk_947	tsk_947	0.12367249698029349
tsk_39	tsk_39	tsk_952	tsk_952	0.10536339915514951
tsk_39	tsk_39	tsk_956	tsk_956	0.10536339915514951
tsk_39	tsk_39	tsk_964	tsk_964	0.03971998478468325
tsk_39	tsk_39	tsk_967	tsk_967	0.04287048962622373
tsk_39	tsk_39	tsk_983	tsk_983	0.10536339915514951
tsk_39	tsk_39	tsk_992	tsk_992	0.07927113294049343
tsk_40	tsk_40	tsk_51	tsk_51	0.04882314863629387
tsk_40	tsk_40	tsk_54	tsk_54	0.06677522038852444
tsk_40	tsk_40	tsk_73	tsk_73	0.08128582773325148
tsk_40	tsk_40	tsk_79	tsk_79	0.04882314863629387
tsk_40	tsk_40	tsk_86	tsk_86	0.07962615699804469
tsk_40	tsk_40	tsk_87	tsk_87	0.10073473963790215
tsk_40	tsk_40	tsk_117	tsk_117	0.08916042149096758
tsk_40	tsk_40	tsk_150	tsk_150	0.16330305841213488
tsk_40	tsk_40	tsk_154	tsk_154	0.06142717001781794
tsk_40	tsk_40	tsk_159	tsk_159	0.09109770502305654
tsk_40	tsk_40	tsk_163	tsk_163	0.06480056590300903
tsk_40	tsk_40	tsk_167	tsk_167	0.11063337092673291
tsk_40	tsk_40	tsk_169	tsk_169	0.04559323051872218
tsk_40	tsk_40	tsk_200	tsk_200	0.05476846692336953
tsk_40	tsk_40	tsk_205	tsk_205	0.053335023924083576
tsk_40	tsk_40	tsk_207	tsk_207	0.06339648579570101
tsk_40	tsk_40	tsk_208	tsk_208	0.08070924730895769
tsk_40	tsk_40	tsk_210	tsk_210	0.28481604815514283
tsk_40	tsk_40	tsk_213	tsk_213	0.12011491568178634
tsk_40	tsk_40	tsk_218	tsk_218	0.18839231493036324
tsk_40	tsk_40	tsk_219	tsk_219	0.03869895694999633
tsk_40	tsk_40	tsk_225	tsk_225	0.1117698483139694
tsk_40	tsk_40	tsk_228	tsk_228	0.17356005045078712
tsk_40	tsk_40	tsk_231	tsk_231	0.06564608372428245
tsk_40	tsk_40	tsk_232	tsk_232	0.049890222824309806
tsk_40	tsk_40	tsk_233	tsk_233	0.10465001434777677
tsk_40	tsk_40	tsk_235	tsk_235	0.14543774065892998
tsk_40	tsk_40	tsk_239	tsk_239	0.034303198553210235
tsk_40	tsk_40	tsk_248	tsk_248	0.06170011144552182
tsk_40	tsk_40	tsk_250	tsk_250	0.06564608372428245
tsk_40	tsk_40	tsk_262	tsk_262	0.04559323051872218
tsk_40	tsk_40	tsk_264	tsk_264	0.053335023924083576
tsk_40	tsk_40	tsk_278	tsk_278	0.05275977817669788
tsk_40	tsk_40	tsk_282	tsk_282	0.4549192854139834
tsk_40	tsk_40	tsk_287	tsk_287	0.1670748553543901
tsk_40	tsk_40	tsk_289	tsk_289	0.11472348831156698
tsk_40	tsk_40	tsk_290	tsk_290	0.03418441230839045
tsk_40	tsk_40	tsk_292	tsk_292	0.08128582773325148
tsk_40	tsk_40	tsk_302	tsk_302	0.04735633871430574
tsk_40	tsk_40	tsk_321	tsk_321	0.053335023924083576
tsk_40	tsk_40	tsk_322	tsk_322	0.054273301790469075
tsk_40	tsk_40	tsk_342	tsk_342	0.05275977817669788
tsk_40	tsk_40	tsk_344	tsk_344	0.045772077224405905
tsk_40	tsk_40	tsk_361	tsk_361	0.054147174822654805
tsk_40	tsk_40	tsk_366	tsk_366	0.06480056590300903
tsk_40	tsk_40	tsk_376	tsk_376	0.06170011144552182
tsk_40	tsk_40	tsk_386	tsk_386	0.08916042149096758
tsk_40	tsk_40	tsk_390	tsk_390	0.11014554651682694
tsk_40	tsk_40	tsk_391	tsk_391	0.04363459215610381
tsk_40	tsk_40	tsk_406	tsk_406	0.14835267502619304
tsk_40	tsk_40	tsk_421	tsk_421	0.03836929175369872
tsk_40	tsk_40	tsk_428	tsk_428	0.06564608372428245
tsk_40	tsk_40	tsk_434	tsk_434	0.14543774065892998
tsk_40	tsk_40	tsk_440	tsk_440	0.05240542145760065
tsk_40	tsk_40	tsk_449	tsk_449	0.18839231493036324
tsk_40	tsk_40	tsk_451	tsk_451	0.30753158179233764
tsk_40	tsk_40	tsk_473	tsk_473	0.06170011144552182
tsk_40	tsk_40	tsk_488	tsk_488	0.06170011144552182
tsk_40	tsk_40	tsk_498	tsk_498	0.06480056590300903
tsk_40	tsk_40	tsk_504	tsk_504	0.09109770502305654
tsk_40	tsk_40	tsk_514	tsk_514	0.034303198553210235
tsk_40	tsk_40	tsk_516	tsk_516	0.07649633964857958
tsk_40	tsk_40	tsk_522	tsk_522	0.15096063370459595
tsk_40	tsk_40	tsk_535	tsk_535	0.053335023924083576
tsk_40	tsk_40	tsk_551	tsk_551	0.06964677775627465
tsk_40	tsk_40	tsk_562	tsk_562	0.19989856455498536
tsk_40	tsk_40	tsk_565	tsk_565	0.18839231493036324
tsk_40	tsk_40	tsk_582	tsk_582	0.04882314863629387
tsk_40	tsk_40	tsk_589	tsk_589	0.07298880873412569
tsk_40	tsk_40	tsk_595	tsk_595	0.04882314863629387
tsk_40	tsk_40	tsk_598	tsk_598	0.07014728159680746
tsk_40	tsk_40	tsk_605	tsk_605	0.04823121942755707
tsk_40	tsk_40	tsk_607	tsk_607	0.04735633871430574
tsk_40	tsk_40	tsk_614	tsk_614	0.07014728159680746
tsk_40	tsk_40	tsk_621	tsk_621	0.06677522038852444
tsk_40	tsk_40	tsk_628	tsk_628	0.034303198553210235
tsk_40	tsk_40	tsk_635	tsk_635	0.0411320729534398
tsk_40	tsk_40	tsk_638	tsk_638	0.08922915735173408
tsk_40	tsk_40	tsk_640	tsk_640	0.06339648579570101
tsk_40	tsk_40	tsk_643	tsk_643	0.052381397273255074
tsk_40	tsk_40	tsk_646	tsk_646	0.039987587504754785
tsk_40	tsk_40	tsk_657	tsk_657	0.03716541318260382
tsk_40	tsk_40	tsk_659	tsk_659	0.14792624575405908
tsk_40	tsk_40	tsk_677	tsk_677	0.1341657268316772
tsk_40	tsk_40	tsk_679	tsk_679	0.06480056590300903
tsk_40	tsk_40	tsk_680	tsk_680	0.07962615699804469
tsk_40	tsk_40	tsk_681	tsk_681	0.06564608372428245
tsk_40	tsk_40	tsk_683	tsk_683	0.04882314863629387
tsk_40	tsk_40	tsk_692	tsk_692	0.03347236217792578
tsk_40	tsk_40	tsk_703	tsk_703	0.039214809574972136
tsk_40	tsk_40	tsk_706	tsk_706	0.06170011144552182
tsk_40	tsk_40	tsk_710	tsk_710	0.08812271019492957
tsk_40	tsk_40	tsk_712	tsk_712	0.08916042149096758
tsk_40	tsk_40	tsk_719	tsk_719	0.25542179126987835
tsk_40	tsk_40	tsk_729	tsk_729	0.20028295150451456
tsk_40	tsk_40	tsk_733	tsk_733	0.06987567484601165
tsk_40	tsk_40	tsk_740	tsk_740	0.1341657268316772
tsk_40	tsk_40	tsk_743	tsk_743	0.04882314863629387
tsk_40	tsk_40	tsk_755	tsk_755	0.18806732110324392
tsk_40	tsk_40	tsk_758	tsk_758	0.039987587504754785
tsk_40	tsk_40	tsk_762	tsk_762	0.036113687779030894
tsk_40	tsk_40	tsk_768	tsk_768	0.04882314863629387
tsk_40	tsk_40	tsk_771	tsk_771	0.04823121942755707
tsk_40	tsk_40	tsk_772	tsk_772	0.16330305841213488
tsk_40	tsk_40	tsk_773	tsk_773	0.056557601318660784
tsk_40	tsk_40	tsk_774	tsk_774	0.044532829715246684
tsk_40	tsk_40	tsk_777	tsk_777	0.07962615699804469
tsk_40	tsk_40	tsk_789	tsk_789	0.06467377159674072
tsk_40	tsk_40	tsk_809	tsk_809	0.06339648579570101
tsk_40	tsk_40	tsk_815	tsk_815	0.04735633871430574
tsk_40	tsk_40	tsk_819	tsk_819	0.04823121942755707
tsk_40	tsk_40	tsk_820	tsk_820	0.09981981861740818
tsk_40	tsk_40	tsk_829	tsk_829	0.05476846692336953
tsk_40	tsk_40	tsk_844	tsk_844	0.04823121942755707
tsk_40	tsk_40	tsk_852	tsk_852	0.1080027227408925
tsk_40	tsk_40	tsk_854	tsk_854	0.06480056590300903
tsk_40	tsk_40	tsk_858	tsk_858	0.08323178666524302
tsk_40	tsk_40	tsk_864	tsk_864	0.17178893419375504
tsk_40	tsk_40	tsk_870	tsk_870	0.056557601318660784
tsk_40	tsk_40	tsk_878	tsk_878	0.20028295150451456
tsk_40	tsk_40	tsk_881	tsk_881	0.09069396525836008
tsk_40	tsk_40	tsk_883	tsk_883	0.1080027227408925
tsk_40	tsk_40	tsk_885	tsk_885	0.054147174822654805
tsk_40	tsk_40	tsk_886	tsk_886	0.1132867086200108
tsk_40	tsk_40	tsk_888	tsk_888	0.044532829715246684
tsk_40	tsk_40	tsk_894	tsk_894	0.04823121942755707
tsk_40	tsk_40	tsk_896	tsk_896	0.034582146027000514
tsk_40	tsk_40	tsk_911	tsk_911	0.18839231493036324
tsk_40	tsk_40	tsk_917	tsk_917	0.08375698202857543
tsk_40	tsk_40	tsk_922	tsk_922	0.04559323051872218
tsk_40	tsk_40	tsk_926	tsk_926	0.0678456312688106
tsk_40	tsk_40	tsk_947	tsk_947	0.08916042149096758
tsk_40	tsk_40	tsk_962	tsk_962	0.06564608372428245
tsk_40	tsk_40	tsk_965	tsk_965	0.03971998478468325
tsk_40	tsk_40	tsk_967	tsk_967	0.054273301790469075
tsk_40	tsk_40	tsk_970	tsk_970	0.07972959445842148
tsk_40	tsk_40	tsk_971	tsk_971	0.034303198553210235
tsk_40	tsk_40	tsk_976	tsk_976	0.10465001434777677
tsk_40	tsk_40	tsk_992	tsk_992	0.08916042149096758
tsk_40	tsk_40	tsk_999	tsk_999	0.05992098712704122
tsk_41	tsk_41	tsk_57	tsk_57	0.05969209003730422
tsk_41	tsk_41	tsk_64	tsk_64	0.05969209003730422
tsk_41	tsk_41	tsk_82	tsk_82	0.048657648699691025
tsk_41	tsk_41	tsk_88	tsk_88	0.07037484400963637
tsk_41	tsk_41	tsk_97	tsk_97	0.12622640124391887
tsk_41	tsk_41	tsk_105	tsk_105	0.03623781273148303
tsk_41	tsk_41	tsk_130	tsk_130	0.09528124979145673
tsk_41	tsk_41	tsk_131	tsk_131	0.11433709934667566
tsk_41	tsk_41	tsk_132	tsk_132	0.3613350773111599
tsk_41	tsk_41	tsk_134	tsk_134	0.06970350152486837
tsk_41	tsk_41	tsk_136	tsk_136	0.054957323705863904
tsk_41	tsk_41	tsk_145	tsk_145	0.1869028155009376
tsk_41	tsk_41	tsk_163	tsk_163	0.09300362364780546
tsk_41	tsk_41	tsk_166	tsk_166	0.09819551682026574
tsk_41	tsk_41	tsk_171	tsk_171	0.08727919438901828
tsk_41	tsk_41	tsk_176	tsk_176	0.10799137798717376
tsk_41	tsk_41	tsk_179	tsk_179	0.1179614144905872
tsk_41	tsk_41	tsk_186	tsk_186	0.14315944717682466
tsk_41	tsk_41	tsk_194	tsk_194	0.07037484400963637
tsk_41	tsk_41	tsk_200	tsk_200	0.05969209003730422
tsk_41	tsk_41	tsk_206	tsk_206	0.10799137798717376
tsk_41	tsk_41	tsk_212	tsk_212	0.039214809574972136
tsk_41	tsk_41	tsk_225	tsk_225	0.042682967520637445
tsk_41	tsk_41	tsk_239	tsk_239	0.21960239974908075
tsk_41	tsk_41	tsk_244	tsk_244	0.03460149884216778
tsk_41	tsk_41	tsk_255	tsk_255	0.06969616080187388
tsk_41	tsk_41	tsk_273	tsk_273	0.19053113467557342
tsk_41	tsk_41	tsk_289	tsk_289	0.06427203384740639
tsk_41	tsk_41	tsk_303	tsk_303	0.1532602820172307
tsk_41	tsk_41	tsk_308	tsk_308	0.05969209003730422
tsk_41	tsk_41	tsk_309	tsk_309	0.0384787352601619
tsk_41	tsk_41	tsk_316	tsk_316	0.05969209003730422
tsk_41	tsk_41	tsk_318	tsk_318	0.13915675112947035
tsk_41	tsk_41	tsk_319	tsk_319	0.05969209003730422
tsk_41	tsk_41	tsk_322	tsk_322	0.3082055936309218
tsk_41	tsk_41	tsk_340	tsk_340	0.09458921981461338
tsk_41	tsk_41	tsk_344	tsk_344	0.042682967520637445
tsk_41	tsk_41	tsk_347	tsk_347	0.07806925638476066
tsk_41	tsk_41	tsk_348	tsk_348	0.10429765964404167
tsk_41	tsk_41	tsk_401	tsk_401	0.07296545188823415
tsk_41	tsk_41	tsk_408	tsk_408	0.09819551682026574
tsk_41	tsk_41	tsk_417	tsk_417	0.03523680505041742
tsk_41	tsk_41	tsk_421	tsk_421	0.06427203384740639
tsk_41	tsk_41	tsk_436	tsk_436	0.09300362364780546
tsk_41	tsk_41	tsk_448	tsk_448	0.04363459215610381
tsk_41	tsk_41	tsk_450	tsk_450	0.055400436439348943
tsk_41	tsk_41	tsk_452	tsk_452	0.05969209003730422
tsk_41	tsk_41	tsk_453	tsk_453	0.052235917490273544
tsk_41	tsk_41	tsk_468	tsk_468	0.13915675112947035
tsk_41	tsk_41	tsk_482	tsk_482	0.03973466623067221
tsk_41	tsk_41	tsk_496	tsk_496	0.06195103070424227
tsk_41	tsk_41	tsk_501	tsk_501	0.1179614144905872
tsk_41	tsk_41	tsk_507	tsk_507	0.2742834453349705
tsk_41	tsk_41	tsk_514	tsk_514	0.05969209003730422
tsk_41	tsk_41	tsk_523	tsk_523	0.06195103070424227
tsk_41	tsk_41	tsk_540	tsk_540	0.08316505281983863
tsk_41	tsk_41	tsk_541	tsk_541	0.10429765964404167
tsk_41	tsk_41	tsk_559	tsk_559	0.07037484400963637
tsk_41	tsk_41	tsk_564	tsk_564	0.1029736601512189
tsk_41	tsk_41	tsk_566	tsk_566	0.03971998478468325
tsk_41	tsk_41	tsk_570	tsk_570	0.09939405668372829
tsk_41	tsk_41	tsk_573	tsk_573	0.05969209003730422
tsk_41	tsk_41	tsk_575	tsk_575	0.10429765964404167
tsk_41	tsk_41	tsk_591	tsk_591	0.040481417960747154
tsk_41	tsk_41	tsk_603	tsk_603	0.1532602820172307
tsk_41	tsk_41	tsk_616	tsk_616	0.07037484400963637
tsk_41	tsk_41	tsk_635	tsk_635	0.08168356145186154
tsk_41	tsk_41	tsk_653	tsk_653	0.03973466623067221
