p1	p2	ibs
SPT35467	SPT35407	0.829723225030084
SPT35467	SPT35346	0.823016826923077
SPT35467	SPT35405	0.829666940789474
SPT35467	SPT35410	0.820028152020913
SPT35467	SPT35575	0.82332899088085
SPT35467	SPT35576	0.825232989277483
SPT35467	SPT35766	0.822779519331243
SPT35467	SPT35347	0.823859649122807
SPT35467	SPT35412	0.816738969421225
SPT35467	SPT35414	0.823649129948102
SPT35467	SPT35348	0.82598235765838
SPT35467	SPT35417	0.825510101517741
SPT35467	SPT35571	0.824105932645188
SPT35467	SPT35349	0.824719551282051
SPT35467	SPT35351	0.823926574533179
SPT35467	SPT35418	0.818739318387454
SPT35467	SPT35419	0.825444678926741
SPT35467	SPT35566	0.824600900532133
SPT35467	SPT35567	0.819175609266874
SPT35467	SPT35420	0.818584516258935
SPT35467	SPT35423	0.817252780282537
SPT35467	SPT35564	0.822797511539233
SPT35467	SPT35352	0.820913461538462
SPT35467	SPT35424	0.823179941597019
SPT35467	SPT35357	0.820623308948792
SPT35467	SPT35437	0.822409300461014
SPT35467	SPT35563	0.818691776019233
SPT35467	SPT35308	0.82868646200302
SPT35467	SPT35425	0.81903195971637
SPT35467	SPT35440	0.826816239316239
SPT35467	SPT35354	0.82793867120954
SPT35467	SPT35309	0.818218298555377
SPT35467	SPT35310	0.818805488297014
SPT35467	SPT35355	0.820541082164329
SPT35467	SPT35332	0.813044785091674
SPT35467	SPT35333	0.820595011519583
SPT35467	SPT35561	0.823831070889894
SPT35467	SPT35363	0.819256587516281
SPT35467	SPT35427	0.822286263208453
SPT35467	SPT35752	0.817019133937563
SPT35467	SPT35430	0.821608040201005
SPT35467	SPT35431	0.820151133501259
SPT35467	SPT35313	0.823316945921541
SPT35467	SPT35780	0.817940335104209
SPT35467	SPT35315	0.822603289209787
SPT35467	SPT35316	0.822030497592295
SPT35467	SPT35317	0.820587350907086
SPT35467	SPT35334	0.825102674546729
SPT35467	SPT35543	0.817894070479004
SPT35469	SPT35470	0.828972431077694
SPT35469	SPT35468	0.899216237942122
SPT35469	SPT35471	0.901325035133507
SPT35469	SPT35379	0.822564102564103
SPT35469	SPT35472	0.817607540358969
SPT35469	SPT35529	0.830162085976039
SPT35469	SPT35517	0.905258932155761
SPT35469	SPT35516	0.908807560828474
SPT35469	SPT35360	0.822037296972128
SPT35469	SPT35515	0.905374183827222
SPT35469	SPT35518	0.810808101062763
SPT35469	SPT35475	0.830659715259675
SPT35469	SPT35520	0.811746987951807
SPT35469	SPT35324	0.820700732858147
SPT35469	SPT35476	0.909319645732689
SPT35469	SPT35485	0.820303853506389
SPT35469	SPT35389	0.822044088176353
SPT35469	SPT35487	0.909045326915363
SPT35469	SPT35369	0.821342685370742
SPT35469	SPT35370	0.826217678893566
SPT35469	SPT35382	0.819877645170996
SPT35469	SPT35521	0.821097496004262
SPT35469	SPT35553	0.816703473198153
SPT35469	SPT35532	0.90682348169928
SPT35469	SPT35384	0.817835671342685
SPT35469	SPT35522	0.820451127819549
SPT35469	SPT35361	0.821926044693857
SPT35469	SPT35342	0.815376884422111
SPT35469	SPT35556	0.815375115776474
SPT35469	SPT35557	0.822915611386891
SPT35469	SPT35328	0.816021656306397
SPT35469	SPT35592	0.824132730015083
SPT35469	SPT35435	0.908058681672026
SPT35469	SPT35304	0.819668840943302
SPT35469	SPT35390	0.818045112781955
SPT35469	SPT35436	0.815847988680008
SPT35469	SPT35580	0.815795045521914
SPT35469	SPT35538	0.81544433952366
SPT35469	SPT35537	0.816700179913218
SPT35469	SPT35320	0.815766164747564
SPT35469	SPT35541	0.817120227457352
SPT35469	SPT35673	0.820428893905192
SPT35469	SPT35502	0.81574455266593
SPT35469	SPT35330	0.818068039594948
SPT35469	SPT35546	0.82012618971233
SPT35469	SPT35547	0.821711648439852
SPT35469	SPT35544	0.821171946159296
SPT35469	SPT35362	0.816214049503958
SPT35469	SPT35499	0.818841309823678
SPT35469	SPT35336	0.817989311283654
SPT35469	SPT35577	0.815495930057281
SPT35469	SPT35325	0.813922897905494
SPT35469	SPT35331	0.819621204529512
SPT35469	SPT35337	0.821353383458647
SPT35469	SPT35306	0.819412413516495
SPT35469	SPT35407	0.83227943390545
SPT35469	SPT35346	0.822845691382766
SPT35469	SPT35405	0.830095590502621
SPT35469	SPT35410	0.815209737450961
SPT35469	SPT35575	0.81476281215525
SPT35469	SPT35576	0.824661654135338
SPT35469	SPT35766	0.810827759197324
SPT35469	SPT35347	0.821965897693079
SPT35469	SPT35412	0.816237959140468
SPT35469	SPT35414	0.82041107041107
SPT35469	SPT35348	0.820798235058163
SPT35469	SPT35417	0.820247310746959
SPT35469	SPT35571	0.817148221550016
SPT35469	SPT35349	0.816633266533066
SPT35469	SPT35351	0.821364547084256
SPT35469	SPT35418	0.818976781586089
SPT35469	SPT35419	0.830401125967628
SPT35469	SPT35566	0.824516525120229
SPT35469	SPT35567	0.813584829938798
SPT35469	SPT35420	0.812021747885622
SPT35469	SPT35423	0.813340020060181
SPT35469	SPT35564	0.81478505423865
SPT35469	SPT35352	0.815430861723447
SPT35469	SPT35424	0.816460159161882
SPT35469	SPT35357	0.816340852130326
SPT35469	SPT35437	0.860740443463429
SPT35469	SPT35563	0.813608578013829
SPT35469	SPT35308	0.82111938796054
SPT35469	SPT35425	0.821927661323469
SPT35469	SPT35440	0.818959068077375
SPT35469	SPT35354	0.820751879699248
SPT35469	SPT35309	0.815929381081352
SPT35469	SPT35310	0.815595682437204
SPT35469	SPT35355	0.812619119269736
SPT35469	SPT35332	0.812951082598236
SPT35469	SPT35333	0.818919731436016
SPT35469	SPT35561	0.826804954183869
SPT35469	SPT35363	0.817379973940062
SPT35469	SPT35427	0.814969036942131
SPT35469	SPT35752	0.817715148465023
SPT35469	SPT35430	0.814755251784099
SPT35469	SPT35431	0.823986282025419
SPT35469	SPT35313	0.816584680252987
SPT35469	SPT35780	0.819584994378003
SPT35469	SPT35315	0.819303702217317
SPT35469	SPT35316	0.817643516659976
SPT35469	SPT35317	0.821937036294365
SPT35469	SPT35334	0.822527307345425
SPT35469	SPT35543	0.817616033755274
SPT35470	SPT35468	0.830041110999699
SPT35470	SPT35471	0.831914254232195
SPT35470	SPT35379	0.826830517153098
SPT35470	SPT35472	0.817736452709458
SPT35470	SPT35529	0.829415310427969
SPT35470	SPT35517	0.83026236731424
SPT35470	SPT35516	0.828496837031831
SPT35470	SPT35360	0.850929814037193
SPT35470	SPT35515	0.832029683112716
SPT35470	SPT35518	0.8157
SPT35470	SPT35475	0.829097458475085
SPT35470	SPT35520	0.814432989690722
SPT35470	SPT35324	0.83842226449094
SPT35470	SPT35476	0.832814539612411
SPT35470	SPT35485	0.816922613670581
SPT35470	SPT35389	0.819944044764189
SPT35470	SPT35487	0.825634873025395
SPT35470	SPT35369	0.822042366107114
SPT35470	SPT35370	0.830401758944633
SPT35470	SPT35382	0.826182618261826
SPT35470	SPT35521	0.821820117083555
SPT35470	SPT35553	0.820602662929222
SPT35470	SPT35532	0.831984624721829
SPT35470	SPT35384	0.823940847322142
SPT35470	SPT35522	0.842152645793738
SPT35470	SPT35361	0.824952514245726
SPT35470	SPT35342	0.818801362998597
SPT35470	SPT35556	0.818798151001541
SPT35470	SPT35557	0.818825910931174
SPT35470	SPT35328	0.817318268173183
SPT35470	SPT35592	0.820991370660245
SPT35470	SPT35435	0.831278195488722
SPT35470	SPT35304	0.825242718446602
SPT35470	SPT35390	0.839048285514346
SPT35470	SPT35436	0.815293049530919
SPT35470	SPT35580	0.822565295548271
SPT35470	SPT35538	0.81766740018862
SPT35470	SPT35537	0.814771766694844
SPT35470	SPT35320	0.833499170812604
SPT35470	SPT35541	0.8156747439927
SPT35470	SPT35673	0.815353398714914
SPT35470	SPT35502	0.819929894842263
SPT35470	SPT35330	0.826927450534455
SPT35470	SPT35546	0.820581320795042
SPT35470	SPT35547	0.819865825573245
SPT35470	SPT35544	0.822002222446712
SPT35470	SPT35362	0.817327870490657
SPT35470	SPT35499	0.818382944489139
SPT35470	SPT35336	0.822984804266881
SPT35470	SPT35577	0.820068163592622
SPT35470	SPT35325	0.815372184627815
SPT35470	SPT35331	0.827720595583092
SPT35470	SPT35337	0.837948615415375
SPT35470	SPT35306	0.820428171268507
SPT35470	SPT35407	0.916141298909236
SPT35470	SPT35346	0.827737809752198
SPT35470	SPT35405	0.902699373909474
SPT35470	SPT35410	0.818701715661684
SPT35470	SPT35575	0.815826330532213
SPT35470	SPT35576	0.881023795240952
SPT35470	SPT35766	0.822516694490818
SPT35470	SPT35347	0.85127025405081
SPT35470	SPT35412	0.818335624405202
SPT35470	SPT35414	0.821635347892331
SPT35470	SPT35348	0.8297
SPT35470	SPT35417	0.82078026276201
SPT35470	SPT35571	0.819677251431546
SPT35470	SPT35349	0.816147082334133
SPT35470	SPT35351	0.822736842105263
SPT35470	SPT35418	0.823818601384569
SPT35470	SPT35419	0.882093442951674
SPT35470	SPT35566	0.856295993458708
SPT35470	SPT35567	0.819019019019019
SPT35470	SPT35420	0.808418726140245
SPT35470	SPT35423	0.816690014008405
SPT35470	SPT35564	0.816021656306397
SPT35470	SPT35352	0.821642685851319
SPT35470	SPT35424	0.814409163987138
SPT35470	SPT35357	0.821953413975807
SPT35470	SPT35437	0.821603764140555
SPT35470	SPT35563	0.819008594843094
SPT35470	SPT35308	0.825077865970059
SPT35470	SPT35425	0.820075951965514
SPT35470	SPT35440	0.8218476637508
SPT35470	SPT35354	0.829851044686594
SPT35470	SPT35309	0.817926890335503
SPT35470	SPT35310	0.81742195367573
SPT35470	SPT35355	0.825047514254276
SPT35470	SPT35332	0.816573370651739
SPT35470	SPT35333	0.823823323673429
SPT35470	SPT35561	0.821231294566637
SPT35470	SPT35363	0.816691654172914
SPT35470	SPT35427	0.819887029734626
SPT35470	SPT35752	0.817222668810289
SPT35470	SPT35430	0.817880794701987
SPT35470	SPT35431	0.819581404709197
SPT35470	SPT35313	0.825490588706448
SPT35470	SPT35780	0.816763536249618
SPT35470	SPT35315	0.823611805902951
SPT35470	SPT35316	0.823488185822988
SPT35470	SPT35317	0.834816518348165
SPT35470	SPT35334	0.835914859598281
SPT35470	SPT35543	0.820623551716874
SPT35468	SPT35471	0.89505924884515
SPT35468	SPT35379	0.8161568466434
SPT35468	SPT35472	0.814662521311804
SPT35468	SPT35529	0.830448782451197
SPT35468	SPT35517	0.908652880947601
SPT35468	SPT35516	0.893302493966211
SPT35468	SPT35360	0.821199358202968
SPT35468	SPT35515	0.896492814792483
SPT35468	SPT35518	0.814079422382672
SPT35468	SPT35475	0.829304984454919
SPT35468	SPT35520	0.810403695521189
SPT35468	SPT35324	0.820062255246511
SPT35468	SPT35476	0.936367297623842
SPT35468	SPT35485	0.821902654867257
SPT35468	SPT35389	0.819703347364201
SPT35468	SPT35487	0.897793380140421
SPT35468	SPT35369	0.81799959911806
SPT35468	SPT35370	0.828104640673549
SPT35468	SPT35382	0.822148660848631
SPT35468	SPT35521	0.821824381926684
SPT35468	SPT35553	0.816064257028112
SPT35468	SPT35532	0.919987830848798
SPT35468	SPT35384	0.818300260573261
SPT35468	SPT35522	0.820178517701334
SPT35468	SPT35361	0.819448621553885
SPT35468	SPT35342	0.813467336683417
SPT35468	SPT35556	0.814140166718123
SPT35468	SPT35557	0.821609568214068
SPT35468	SPT35328	0.814279983955074
SPT35468	SPT35592	0.826379813008947
SPT35468	SPT35435	0.904249974881945
SPT35468	SPT35304	0.818647129666801
SPT35468	SPT35390	0.816103479394365
SPT35468	SPT35436	0.81104033970276
SPT35468	SPT35580	0.81239406779661
SPT35468	SPT35538	0.815844700944386
SPT35468	SPT35537	0.814748201438849
SPT35468	SPT35320	0.817004317502491
SPT35468	SPT35541	0.814690643096617
SPT35468	SPT35673	0.820029355312182
SPT35468	SPT35502	0.807889190003011
SPT35468	SPT35330	0.819362186788155
SPT35468	SPT35546	0.8166541795997
SPT35468	SPT35547	0.815673289183223
SPT35468	SPT35544	0.814290051614209
SPT35468	SPT35362	0.814091000200441
SPT35468	SPT35499	0.817320294384515
SPT35468	SPT35336	0.818722889135479
SPT35468	SPT35577	0.8116961414791
SPT35468	SPT35325	0.80963953017416
SPT35468	SPT35331	0.813289236319904
SPT35468	SPT35337	0.816604833049233
SPT35468	SPT35306	0.817962870045158
SPT35468	SPT35407	0.828063836193918
SPT35468	SPT35346	0.821306875125276
SPT35468	SPT35405	0.826713315497016
SPT35468	SPT35410	0.816681758728242
SPT35468	SPT35575	0.8131328320802
SPT35468	SPT35576	0.822839382394225
SPT35468	SPT35766	0.813029384084492
SPT35468	SPT35347	0.821245862172735
SPT35468	SPT35412	0.814524666525513
SPT35468	SPT35414	0.821254071661238
SPT35468	SPT35348	0.817953861584754
SPT35468	SPT35417	0.820796460176991
SPT35468	SPT35571	0.81472213533521
SPT35468	SPT35349	0.812186810984165
SPT35468	SPT35351	0.821115916042612
SPT35468	SPT35418	0.817724574992455
SPT35468	SPT35419	0.825960184998995
SPT35468	SPT35566	0.8235354362966
SPT35468	SPT35567	0.811101073973703
SPT35468	SPT35420	0.809121111446693
SPT35468	SPT35423	0.805655836341757
SPT35468	SPT35564	0.812493723008938
SPT35468	SPT35352	0.814692323110844
SPT35468	SPT35424	0.816908504635228
SPT35468	SPT35357	0.816203750125338
SPT35468	SPT35437	0.868265275408849
SPT35468	SPT35563	0.810764758945575
SPT35468	SPT35308	0.818960306266371
SPT35468	SPT35425	0.814704370179949
SPT35468	SPT35440	0.815781032823693
SPT35468	SPT35354	0.816905645242154
SPT35468	SPT35309	0.815818528555656
SPT35468	SPT35310	0.816373914799112
SPT35468	SPT35355	0.819713225709415
SPT35468	SPT35332	0.809705233607379
SPT35468	SPT35333	0.81387190538238
SPT35468	SPT35561	0.829926492800322
SPT35468	SPT35363	0.813853247794707
SPT35468	SPT35427	0.816725408522909
SPT35468	SPT35752	0.812348912167607
SPT35468	SPT35430	0.81053901850362
SPT35468	SPT35431	0.819419237749546
SPT35468	SPT35313	0.816027314721832
SPT35468	SPT35780	0.816806379063586
SPT35468	SPT35315	0.817743877960658
SPT35468	SPT35316	0.819678714859438
SPT35468	SPT35317	0.819476481797212
SPT35468	SPT35334	0.817981357121379
SPT35468	SPT35543	0.815975519679223
SPT35471	SPT35379	0.817090685268773
SPT35471	SPT35472	0.815768383089561
SPT35471	SPT35529	0.830583501006036
SPT35471	SPT35517	0.916231942215088
SPT35471	SPT35516	0.909949748743719
SPT35471	SPT35360	0.818272891204167
SPT35471	SPT35515	0.934256749974907
SPT35471	SPT35518	0.813464235624123
SPT35471	SPT35475	0.830610403929037
SPT35471	SPT35520	0.811634904714142
SPT35471	SPT35324	0.81853746614505
SPT35471	SPT35476	0.907271447249321
SPT35471	SPT35485	0.816773934030571
SPT35471	SPT35389	0.817280736884261
SPT35471	SPT35487	0.911923847695391
SPT35471	SPT35369	0.820284341209451
SPT35471	SPT35370	0.827358301622271
SPT35471	SPT35382	0.821124361158433
SPT35471	SPT35521	0.816341749227655
SPT35471	SPT35553	0.812481187920136
SPT35471	SPT35532	0.909615969196474
SPT35471	SPT35384	0.819483380056067
SPT35471	SPT35522	0.820376678020437
SPT35471	SPT35361	0.821650310434608
SPT35471	SPT35342	0.814922675235991
SPT35471	SPT35556	0.815759695504578
SPT35471	SPT35557	0.81667173098349
SPT35471	SPT35328	0.813764776597876
SPT35471	SPT35592	0.825663183279743
SPT35471	SPT35435	0.910834421126619
SPT35471	SPT35304	0.818090653830726
SPT35471	SPT35390	0.821095862967044
SPT35471	SPT35436	0.814986871339123
SPT35471	SPT35580	0.814113415150233
SPT35471	SPT35538	0.81424375917768
SPT35471	SPT35537	0.816499206768905
SPT35471	SPT35320	0.816139030329865
SPT35471	SPT35541	0.814187132129085
SPT35471	SPT35673	0.815412388581744
SPT35471	SPT35502	0.812644254892122
SPT35471	SPT35330	0.819506088539888
SPT35471	SPT35546	0.816383274516094
SPT35471	SPT35547	0.817032801685224
SPT35471	SPT35544	0.817152103559871
SPT35471	SPT35362	0.815460098127566
SPT35471	SPT35499	0.817604995467822
SPT35471	SPT35336	0.819254032258064
SPT35471	SPT35577	0.814100632720699
SPT35471	SPT35325	0.808252427184466
SPT35471	SPT35331	0.816962050665866
SPT35471	SPT35337	0.822598417309426
SPT35471	SPT35306	0.822061917643523
SPT35471	SPT35407	0.835740072202166
SPT35471	SPT35346	0.819082899479375
SPT35471	SPT35405	0.832254085723096
SPT35471	SPT35410	0.816847607559308
SPT35471	SPT35575	0.814272827503257
SPT35471	SPT35576	0.824100971651808
SPT35471	SPT35766	0.814791601378878
SPT35471	SPT35347	0.818282048712038
SPT35471	SPT35412	0.811785865425307
SPT35471	SPT35414	0.821668362156663
SPT35471	SPT35348	0.823346693386774
SPT35471	SPT35417	0.821223997588182
SPT35471	SPT35571	0.813262433531436
SPT35471	SPT35349	0.813376051261514
SPT35471	SPT35351	0.817060312104597
SPT35471	SPT35418	0.816884422110553
SPT35471	SPT35419	0.830804782477645
SPT35471	SPT35566	0.821213051038151
SPT35471	SPT35567	0.812631578947368
SPT35471	SPT35420	0.812537733950493
SPT35471	SPT35423	0.812907104920333
SPT35471	SPT35564	0.812248995983936
SPT35471	SPT35352	0.819883860632759
SPT35471	SPT35424	0.813387015601409
SPT35471	SPT35357	0.814885305018532
SPT35471	SPT35437	0.859663191659984
SPT35471	SPT35563	0.812155802543306
SPT35471	SPT35308	0.819352243009455
SPT35471	SPT35425	0.815492089582905
SPT35471	SPT35440	0.820375907731739
SPT35471	SPT35354	0.819192627466693
SPT35471	SPT35309	0.810407058351714
SPT35471	SPT35310	0.811050615043356
SPT35471	SPT35355	0.812869600080184
SPT35471	SPT35332	0.80849358974359
SPT35471	SPT35333	0.816060879142886
SPT35471	SPT35561	0.828689266673373
SPT35471	SPT35363	0.817926890335503
SPT35471	SPT35427	0.816221985058698
SPT35471	SPT35752	0.817193476947856
SPT35471	SPT35430	0.809404199738772
SPT35471	SPT35431	0.821324196311599
SPT35471	SPT35313	0.81809972910605
SPT35471	SPT35780	0.816278594771242
SPT35471	SPT35315	0.815639097744361
SPT35471	SPT35316	0.816148445336008
SPT35471	SPT35317	0.821278300941695
SPT35471	SPT35334	0.822769600480625
SPT35471	SPT35543	0.8182105929521
SPT35379	SPT35472	0.807026528730923
SPT35379	SPT35529	0.82497430626927
SPT35379	SPT35517	0.820026647535103
SPT35379	SPT35516	0.823613963039014
SPT35379	SPT35360	0.818153877676468
SPT35379	SPT35515	0.818125833932054
SPT35379	SPT35518	0.81217337841992
SPT35379	SPT35475	0.824487704918033
SPT35379	SPT35520	0.809313775771874
SPT35379	SPT35324	0.815179487179487
SPT35379	SPT35476	0.822532607579337
SPT35379	SPT35485	0.807909604519774
SPT35379	SPT35389	0.814886863929559
SPT35379	SPT35487	0.821432230304272
SPT35379	SPT35369	0.814989249513668
SPT35379	SPT35370	0.818144583248003
SPT35379	SPT35382	0.817073170731707
SPT35379	SPT35521	0.8090228825507
SPT35379	SPT35553	0.811417443886441
SPT35379	SPT35532	0.819573763707842
SPT35379	SPT35384	0.819084672878059
SPT35379	SPT35522	0.818070067609097
SPT35379	SPT35361	0.817697664891438
SPT35379	SPT35342	0.813084112149533
SPT35379	SPT35556	0.809553805774278
SPT35379	SPT35557	0.813487555509656
SPT35379	SPT35328	0.827459016393443
SPT35379	SPT35592	0.811954400739447
SPT35379	SPT35435	0.818069815195072
SPT35379	SPT35304	0.822823746539526
SPT35379	SPT35390	0.819913952059004
SPT35379	SPT35436	0.80906182268552
SPT35379	SPT35580	0.810289042277826
SPT35379	SPT35538	0.807466039148572
SPT35379	SPT35537	0.80722761596548
SPT35379	SPT35320	0.819355563040305
SPT35379	SPT35541	0.810771620921802
SPT35379	SPT35673	0.808557008488185
SPT35379	SPT35502	0.810999384362815
SPT35379	SPT35330	0.824895977808599
SPT35379	SPT35546	0.812152891212022
SPT35379	SPT35547	0.8125
SPT35379	SPT35544	0.815316246382803
SPT35379	SPT35362	0.814579707177229
SPT35379	SPT35499	0.81951871657754
SPT35379	SPT35336	0.819640102827763
SPT35379	SPT35577	0.810261672652642
SPT35379	SPT35325	0.808486475325212
SPT35379	SPT35331	0.986689874065731
SPT35379	SPT35337	0.818070067609097
SPT35379	SPT35306	0.822288231076513
SPT35379	SPT35407	0.830173208978169
SPT35379	SPT35346	0.81836797378929
SPT35379	SPT35405	0.826856604168849
SPT35379	SPT35410	0.813482684205118
SPT35379	SPT35575	0.808894353929706
SPT35379	SPT35576	0.82078853046595
SPT35379	SPT35766	0.81319970146071
SPT35379	SPT35347	0.818302930928469
SPT35379	SPT35412	0.815329883570505
SPT35379	SPT35414	0.813661372365826
SPT35379	SPT35348	0.814837585818219
SPT35379	SPT35417	0.812801312955175
SPT35379	SPT35571	0.812865497076023
SPT35379	SPT35349	0.813863008088461
SPT35379	SPT35351	0.815037593984962
SPT35379	SPT35418	0.81735112936345
SPT35379	SPT35419	0.817378800328677
SPT35379	SPT35566	0.818323952470294
SPT35379	SPT35567	0.811564486364568
SPT35379	SPT35420	0.803352874627173
SPT35379	SPT35423	0.812134877523829
SPT35379	SPT35564	0.807940904893813
SPT35379	SPT35352	0.823077710658339
SPT35379	SPT35424	0.808044439872441
SPT35379	SPT35357	0.816533497234173
SPT35379	SPT35437	0.811442633035989
SPT35379	SPT35563	0.812512799508499
SPT35379	SPT35308	0.823269210986524
SPT35379	SPT35425	0.810660802178239
SPT35379	SPT35440	0.811187289150071
SPT35379	SPT35354	0.816226183159189
SPT35379	SPT35309	0.814921090387374
SPT35379	SPT35310	0.814296014007622
SPT35379	SPT35355	0.828823288232882
SPT35379	SPT35332	0.809177506913858
SPT35379	SPT35333	0.808826541060823
SPT35379	SPT35561	0.813322368421053
SPT35379	SPT35363	0.811552642359689
SPT35379	SPT35427	0.810943108887197
SPT35379	SPT35752	0.807542129058775
SPT35379	SPT35430	0.812435871126616
SPT35379	SPT35431	0.813562815624034
SPT35379	SPT35313	0.82019477191184
SPT35379	SPT35780	0.815042770707281
SPT35379	SPT35315	0.814222768726304
SPT35379	SPT35316	0.816820512820513
SPT35379	SPT35317	0.813217213114754
SPT35379	SPT35334	0.816627418859425
SPT35379	SPT35543	0.814066028605226
SPT35472	SPT35529	0.817341505073847
SPT35472	SPT35517	0.81650641025641
SPT35472	SPT35516	0.814721831693111
SPT35472	SPT35360	0.812518748125187
SPT35472	SPT35515	0.815282791817088
SPT35472	SPT35518	0.806580658065807
SPT35472	SPT35475	0.816771740218153
SPT35472	SPT35520	0.803403403403403
SPT35472	SPT35324	0.809971966359632
SPT35472	SPT35476	0.81691272471628
SPT35472	SPT35485	0.807769524191929
SPT35472	SPT35389	0.810532627160987
SPT35472	SPT35487	0.815
SPT35472	SPT35369	0.80953332667133
SPT35472	SPT35370	0.812893553223388
SPT35472	SPT35382	0.815363072614523
SPT35472	SPT35521	0.808155009049292
SPT35472	SPT35553	0.807630682956139
SPT35472	SPT35532	0.816452494181929
SPT35472	SPT35384	0.805236334565804
SPT35472	SPT35522	0.811186712027216
SPT35472	SPT35361	0.813637272545491
SPT35472	SPT35342	0.805352310313722
SPT35472	SPT35556	0.809122662831313
SPT35472	SPT35557	0.807369166919729
SPT35472	SPT35328	0.8078
SPT35472	SPT35592	0.81258783376832
SPT35472	SPT35435	0.814918788851013
SPT35472	SPT35304	0.813432088879992
SPT35472	SPT35390	0.811937612477505
SPT35472	SPT35436	0.803753405307234
SPT35472	SPT35580	0.805837563451777
SPT35472	SPT35538	0.806204800335395
SPT35472	SPT35537	0.806741335587489
SPT35472	SPT35320	0.808291873963516
SPT35472	SPT35541	0.805656934306569
SPT35472	SPT35673	0.801691093573844
SPT35472	SPT35502	0.804567765200841
SPT35472	SPT35330	0.809507562834073
SPT35472	SPT35546	0.810796365579904
SPT35472	SPT35547	0.811216825237857
SPT35472	SPT35544	0.804222648752399
SPT35472	SPT35362	0.809514291425145
SPT35472	SPT35499	0.811525696469878
SPT35472	SPT35336	0.803945249597424
SPT35472	SPT35577	0.804992981752557
SPT35472	SPT35325	0.801616161616162
SPT35472	SPT35331	0.807015790525685
SPT35472	SPT35337	0.812137572485503
SPT35472	SPT35306	0.805964174922446
SPT35472	SPT35407	0.820338304474027
SPT35472	SPT35346	0.80883381632857
SPT35472	SPT35405	0.816408255467707
SPT35472	SPT35410	0.799779205138499
SPT35472	SPT35575	0.806703351675838
SPT35472	SPT35576	0.812618738126187
SPT35472	SPT35766	0.807913143334377
SPT35472	SPT35347	0.812625050020008
SPT35472	SPT35412	0.81294279369779
SPT35472	SPT35414	0.80652372726349
SPT35472	SPT35348	0.812481248124812
SPT35472	SPT35417	0.808085874799358
SPT35472	SPT35571	0.806559083810515
SPT35472	SPT35349	0.806335565104427
SPT35472	SPT35351	0.803516900073707
SPT35472	SPT35418	0.811621838619028
SPT35472	SPT35419	0.814060776251128
SPT35472	SPT35566	0.814640629792455
SPT35472	SPT35567	0.805486034638102
SPT35472	SPT35420	0.798452727820758
SPT35472	SPT35423	0.807064945461823
SPT35472	SPT35564	0.801463952672215
SPT35472	SPT35352	0.808733886279604
SPT35472	SPT35424	0.80701578048045
SPT35472	SPT35357	0.807938412317536
SPT35472	SPT35437	0.807168602322787
SPT35472	SPT35563	0.805916450129922
SPT35472	SPT35308	0.812883127323887
SPT35472	SPT35425	0.80712379388216
SPT35472	SPT35440	0.810859825048005
SPT35472	SPT35354	0.8125374925015
SPT35472	SPT35309	0.804286858974359
SPT35472	SPT35310	0.805015610836942
SPT35472	SPT35355	0.803421368547419
SPT35472	SPT35332	0.80185944216735
SPT35472	SPT35333	0.806316210273836
SPT35472	SPT35561	0.813661476644902
SPT35472	SPT35363	0.810675729708117
SPT35472	SPT35427	0.80863539445629
SPT35472	SPT35752	0.810389871382637
SPT35472	SPT35430	0.806503412284223
SPT35472	SPT35431	0.810022137250956
SPT35472	SPT35313	0.812018027040561
SPT35472	SPT35780	0.803917567843297
SPT35472	SPT35315	0.809485691414849
SPT35472	SPT35316	0.809633486881634
SPT35472	SPT35317	0.806
SPT35472	SPT35334	0.810113931641015
SPT35472	SPT35543	0.807858421995154
SPT35529	SPT35517	0.829229068248065
SPT35529	SPT35516	0.82947219983884
SPT35529	SPT35360	0.823570782678589
SPT35529	SPT35515	0.831521739130435
SPT35529	SPT35518	0.815696914882926
SPT35529	SPT35475	0.996684416758766
SPT35529	SPT35520	0.816498993963783
SPT35529	SPT35324	0.82045866022933
SPT35529	SPT35476	0.832695021165088
SPT35529	SPT35485	0.819903303787268
SPT35529	SPT35389	0.823978311075409
SPT35529	SPT35487	0.832981609888453
SPT35529	SPT35369	0.823677076011648
SPT35529	SPT35370	0.829282988551918
SPT35529	SPT35382	0.829547738693467
SPT35529	SPT35521	0.823661190526989
SPT35529	SPT35553	0.8184835076428
SPT35529	SPT35532	0.832334721234894
SPT35529	SPT35384	0.82417913445125
SPT35529	SPT35522	0.823990355635925
SPT35529	SPT35361	0.824846841418098
SPT35529	SPT35342	0.820680628272251
SPT35529	SPT35556	0.819438712340074
SPT35529	SPT35557	0.817784996447061
SPT35529	SPT35328	0.814509646302251
SPT35529	SPT35592	0.824619723985091
SPT35529	SPT35435	0.833165626886697
SPT35529	SPT35304	0.8289592760181
SPT35529	SPT35390	0.825497287522604
SPT35529	SPT35436	0.819452887537994
SPT35529	SPT35580	0.820822731128075
SPT35529	SPT35538	0.826680672268908
SPT35529	SPT35537	0.825272515610117
SPT35529	SPT35320	0.823307854215132
SPT35529	SPT35541	0.818098627351296
SPT35529	SPT35673	0.818366655371061
SPT35529	SPT35502	0.815183509301156
SPT35529	SPT35330	0.826929654543382
SPT35529	SPT35546	0.824317086234601
SPT35529	SPT35547	0.824115044247788
SPT35529	SPT35544	0.822235735279214
SPT35529	SPT35362	0.822773370820364
